id,pred_playlist,pred_id,pred_proba,playlist_name,playlist_id,track,track_id,artist_name,duration,explicit,track_popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_id,artist_followers,artist_genre,artist_img,artist_popularity,album,album_popularity,album_id,album_art,album_release_date,release_date_precision,date_added_to_playlist,preview_url,pop,rap,dance_pop,pop_rap,postteen_pop,hip_hop,rock,trap_music,modern_rock,latin,edm,tropical_house,southern_hip_hop,rnb,classic_rock,unclassified,created_at,updated_at,user_id
8262,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Robarte un Beso,4z3GJkrtH97Bj6fRta983T,Carlos Vives,193158,0,60,0.0902,0.748,0.884,0.0,10,0.361,-3.556,1,0.0501,95.046,4,0.678,4vhNDa5ycK0ST968ek7kRr,1190174,"[""latin"", ""latin pop"", ""pop"", ""reggaeton"", ""tropical"", ""vallenato""]",https://i.scdn.co/image/12fb1cb99738a65d206a30f69f7490638443cad9,82,Robarte un Beso,52,7GHzOfrRSByTZNy5rAqXgK,https://i.scdn.co/image/571f4c373976edc8571de6395f268ba438035712,2017-07-28,day,2018-02-10T15:17:40Z,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8263,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,3 A.M.,0yyZN5ASdrYu0XYWFzfxUu,Jesse & Joy,183573,0,88,0.0112,0.702,0.84,0.0,0,0.119,-3.547,1,0.0879,101.99,4,0.624,1mX1TWKpNxDSAH16LgDfiR,1420967,"[""latin"", ""latin arena pop"", ""latin pop""]",https://i.scdn.co/image/d4a3883c33fcaae690613238bb5fa6557bd08030,79,3 A.M.,80,6DAFWiPpok2nZEtjdSZO3X,https://i.scdn.co/image/aadba069885777d4cfd1102b5bdb6935d97e211f,2017-08-18,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/9d8678f70b93310bdb5fb16b1d865de9d7592604?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8264,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Explícale,48yAM9xWBwT4Ac9G1y20rw,Yandel,223146,0,84,0.0583,0.808,0.69,0.0,1,0.103,-4.151,1,0.148,125.086,4,0.64,0eHQ9o50hj6ZDNBt6Ys1sD,1776627,"[""latin"", ""latin hip hop"", ""pop"", ""reggaeton"", ""tropical""]",https://i.scdn.co/image/6d260138f0d11711afcdb7639e40a7379adc80b8,88,Explícale,76,0uy8Xibq7kusvI4BqGZMMM,https://i.scdn.co/image/f06259a378f1425ce9e2ed73d3fccd041862a395,2017-08-11,day,2018-02-10T15:17:40Z,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8265,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Una Lady Como Tú,7MHN1aCFtLXjownGhvEQlF,Manuel Turizo,213026,0,89,0.549,0.788,0.477,0.0,4,0.349,-7.348,1,0.0434,94.983,4,0.86,0tmwSHipWxN12fsoLcFU3B,449110,"[""latin"", ""pop"", ""reggaeton"", ""tropical""]",https://i.scdn.co/image/81b508362a51180515e08046b79078f984f49bc9,87,Una Lady Como Tú,81,75maIus9xRaEQzPXOSOTew,https://i.scdn.co/image/6f27f0f18b0e9fe6950a0d1ec61798e0bb1c4688,2017-04-10,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/2e1770bdff7237a5fd2e91ef8b8df49a19ef1b49?cid=85c2941277484801b6e6103512a2e72c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8266,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Mamita,5ojXuKXBYq0apcNucYSDXq,CNCO,174201,0,86,0.112,0.803,0.724,3.67e-06,10,0.148,-4.835,1,0.0541,91.035,4,0.496,0eecdvMrqBftK0M1VKhaF4,2358107,"[""latin"", ""pop"", ""reggaeton"", ""tropical""]",https://i.scdn.co/image/72cdbeff9db4492816aa485345a746ee67dabb48,83,Mamita,78,7gdDHjGXzWOV2puAthWYos,https://i.scdn.co/image/51465c25b2d45aa30e082d92577d0c97466679a3,2017-10-20,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/f032aa9afd0e07c1982dfe14a8ee1c0b31ef7a2f?cid=85c2941277484801b6e6103512a2e72c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8267,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,"Amor, Amor, Amor",7h9sdbDEBfkWSmO4mzGED6,Jennifer Lopez,198586,0,82,0.0389,0.743,0.917,6.03e-06,4,0.265,-3.941,1,0.0968,112.941,4,0.491,2DlGxzQSjYe5N6G9nkYghR,3776281,"[""dance pop"", ""hip pop"", ""pop"", ""pop rap"", ""post-teen pop"", ""r&b"", ""urban contemporary""]",https://i.scdn.co/image/71b0c671d5decfe38df81549a56dcef11e8649a1,80,"Amor, Amor, Amor",74,0iAdCXRBzxH01SbuLvvO2Y,https://i.scdn.co/image/799a93b83178a6d1674b9cf799f6cc36c77b2546,2017-11-10,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/d37e5a0e9376cc041e319b2d883fae221f0ef751?cid=85c2941277484801b6e6103512a2e72c,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8268,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Por Favor,0Pki3Th0SL5rJ5e6ShUbJJ,Pitbull,199066,0,79,0.209,0.752,0.761,2.64e-06,2,0.0625,-4.63,1,0.0926,98.025,4,0.697,0TnOYISbd1XYRBk9myaseg,4846901,"[""dance pop"", ""latin"", ""pop"", ""pop rap""]",https://i.scdn.co/image/c82dfff224bfb7fe29e0364a5aacc55da29b465b,85,Por Favor,71,7kKKiNCsiTzO3grViZpVld,https://i.scdn.co/image/59190b22e2c16b5b88daaa035543f9a0e98db0a3,2017-10-27,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/712265a1456c8f244c0465603a2c7ad3c0044559?cid=85c2941277484801b6e6103512a2e72c,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8269,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Bella y Sensual,0ERbK7qVqveCaBWIiYCrl3,Romeo Santos,204700,0,90,0.228,0.635,0.713,0.0,11,0.0506,-6.909,1,0.0937,179.864,4,0.749,5lwmRuXgjX8xIwlnauTZIP,3603438,"[""bachata"", ""latin"", ""latin pop"", ""pop"", ""tropical""]",https://i.scdn.co/image/3f6a84f1663f4068c0e0436188b18ff4d496547c,84,Golden,86,6bm9EpUNvQ9xMglBJGRmgS,https://i.scdn.co/image/d642faa098f49008625d6128806b341c9706a585,2017-07-21,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/8f3dcd705d2222be98a0a5a7abb9a36e4b9886e2?cid=85c2941277484801b6e6103512a2e72c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8270,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Mi Gente,4ipnJyDU3Lq15qBAYNqlqK,J Balvin,189440,0,86,0.0164,0.535,0.678,1.31e-05,11,0.128,-4.906,0,0.0998,102.681,4,0.287,1vyhD5VmyZ7KMfW5gqLgo5,5059089,"[""latin"", ""reggaeton""]",https://i.scdn.co/image/3464232821db557fa7eb3c2979425995bec84356,95,Mi Gente,78,1ZJtkYBzRb7drznu3UYb3k,https://i.scdn.co/image/458494658c2af89d1fdccf695d6c9f29a543ce71,2017-06-30,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/f150752a083db22c77d8dde53fbf7dc5ecff5305?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8271,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Loco Enamorado,4N1c5rmWOzRmB9SMacr5wB,Abraham Mateo,252200,0,87,0.226,0.69,0.872,0.0,11,0.0858,-2.984,0,0.0588,94.0,4,0.731,2bxxlINUlcMQQb39K7IopR,304793,"[""latin arena pop"", ""spanish pop""]",https://i.scdn.co/image/4c5dbfbdd27e2be42d6919564bc6fac22143b580,76,Loco Enamorado,79,45mYTplY1A5TTZQnTVXSXX,https://i.scdn.co/image/9ee2d350ee46cecbded8df3fc2d3052504252a29,2017-06-23,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/9e595ab7e82e70e71d44ad4af8fe767c2ead8fae?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8272,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Síguelo Bailando,5Y9fnynLlIvqtM710MHzfz,Ozuna,226800,0,89,0.165,0.855,0.664,3.97e-05,9,0.0937,-7.11,0,0.0607,98.015,4,0.626,1i8SpTcr7yvPOmcqrbnVXY,4370344,"[""reggaeton"", ""trap latino""]",https://i.scdn.co/image/a6fa7035da84a4d370930e6da5774c8a365ab503,96,Odisea,94,4s05NbwGgw5SO42AdsN5Oo,https://i.scdn.co/image/be41af2ac36aeb3f8019d06971e486a932159726,2017-08-25,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/2920028c8d64a9cc91db74dab8e19f96cdb9f321?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8273,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,No vaya a ser,2yajAy8Va9VTk3yhF9B3ET,Pablo Alborán,198053,0,80,0.232,0.731,0.687,2.33e-05,1,0.265,-7.399,0,0.0586,99.995,4,0.577,5M9Bb4adKAgrOFOhc05Y50,1680974,"[""latin"", ""latin arena pop"", ""latin pop"", ""spanish pop""]",https://i.scdn.co/image/561d47b926be346b8de96d6f6b557b271e5d296a,80,No vaya a ser,72,4RvsaOohCWuzqXM7MWiFhx,https://i.scdn.co/image/68d225a46750171868f7b46c34a269d263a03cc8,2017-09-08,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/187e9bc501405426e823e5878fa026f26e34f897?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8274,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Como Antes,5YzA563GXTuwQaRq24z1k5,Yandel,210773,0,87,0.182,0.813,0.876,0.0,1,0.394,-4.278,0,0.172,94.987,4,0.746,0eHQ9o50hj6ZDNBt6Ys1sD,1776627,"[""latin"", ""latin hip hop"", ""pop"", ""reggaeton"", ""tropical""]",https://i.scdn.co/image/6d260138f0d11711afcdb7639e40a7379adc80b8,88,#Update,84,3tAW0n99Uq2IlvzBsW3tQq,https://i.scdn.co/image/f06259a378f1425ce9e2ed73d3fccd041862a395,2017-09-08,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/f7260768b0712cb7db18e6bb59be6bb9e8127ce5?cid=85c2941277484801b6e6103512a2e72c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8275,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Besos En Guerra,1d0c62VFYauOOgxZ2eFUxx,Morat,229442,0,81,0.135,0.686,0.97,0.0,2,0.105,-3.583,1,0.0532,143.957,4,0.763,5C4PDR4LnhZTbVnKWXuDKD,479746,"[""latin"", ""latin pop"", ""reggaeton""]",https://i.scdn.co/image/6490c528c0c2bdb8e4d5ca28ad9af28627ac6085,79,Besos En Guerra,73,4XoiA4NiNcjYPmJV8INiQE,https://i.scdn.co/image/8770e5ba50b7c53d23883dd4da0334d62b12ba0e,2017-11-03,day,2018-02-10T15:17:40Z,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8276,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Ahora Me Llama - Remix,3FaqBbYj8arTCdhVABY8mB,Karol G,251906,0,72,0.0392,0.67,0.629,1.9e-05,0,0.0893,-7.02,0,0.0416,134.991,4,0.237,790FomKkXshlbRYZFtlgla,845848,"[""latin"", ""reggaeton"", ""reggaeton flow"", ""tropical""]",https://i.scdn.co/image/7bc2242b635da3f11877c495afec4ca1da92a451,79,Ahora Me Llama (Remix),64,0nZTAiRtKlzkHSFdaLNAzM,https://i.scdn.co/image/8739c3c7f3bf8bc2d721f82197d991b37cf83622,2017-10-06,day,2018-02-10T15:17:40Z,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8277,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Besándote,13X0XdLMOdtbXVtAj2ox4h,Piso 21,181048,0,84,0.0345,0.724,0.809,0.0,7,0.169,-4.96,1,0.056,95.037,4,0.496,4bw2Am3p9ji3mYsXNXtQcd,728951,"[""latin"", ""latin pop"", ""pop"", ""reggaeton""]",https://i.scdn.co/image/494d538449d444e3016feb3880d6d0379c7cd658,84,Besándote,75,2Sjpwi9v5NttSeZFDvZzYf,https://i.scdn.co/image/e41240fde893cac0927cc11ab4457979664c0bbc,2017-04-21,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/5ce6f18e67841a5398f9b3ed986e08297daf96da?cid=85c2941277484801b6e6103512a2e72c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8278,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Nuestro Secreto,2sBTBHbqkwz0qSDhKsQ4OQ,Carlos Vives,209682,0,76,0.0239,0.64,0.894,0.0,4,0.0931,-5.726,0,0.118,104.042,4,0.399,4vhNDa5ycK0ST968ek7kRr,1190174,"[""latin"", ""latin pop"", ""pop"", ""reggaeton"", ""tropical"", ""vallenato""]",https://i.scdn.co/image/12fb1cb99738a65d206a30f69f7490638443cad9,82,VIVES,84,57giaIaMyAVCS7jMIaoIgK,https://i.scdn.co/image/296531d0665a7120b062f0a0d14dfb6463a849a5,2017-11-10,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/051df0be15d7facf1f7f6fb58625dc0cb05983da?cid=85c2941277484801b6e6103512a2e72c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8279,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Bonita,693iqPOQvhI7PobtR8CC8v,J Balvin,265746,0,85,0.0106,0.782,0.868,0.00252,5,0.29,-1.715,0,0.04,96.042,4,0.884,1vyhD5VmyZ7KMfW5gqLgo5,5059089,"[""latin"", ""reggaeton""]",https://i.scdn.co/image/3464232821db557fa7eb3c2979425995bec84356,95,Bonita,77,3JtrpF2jNBfd57FljnYI1Q,https://i.scdn.co/image/b5f093af33cdae1dbfcb06fb8e4bcf165d0e4a9a,2017-06-02,day,2018-02-10T15:17:40Z,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8280,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Duro y Suave,31M5m42C3EGlbydf9XB5to,Leslie Grace,207720,0,76,0.111,0.769,0.721,5.9e-05,10,0.0505,-4.483,0,0.153,94.978,4,0.618,6BeO1KuAWBqFriL1mLHtNc,73785,"[""bachata"", ""latin"", ""tropical""]",https://i.scdn.co/image/5c49ab4c1276b7ea5a5048ceaa7d1f7f38f48ddc,67,Duro y Suave,68,7as9B0RBSX3cxUIs1MlZ4V,https://i.scdn.co/image/ac8782e1a912be5a3e10230fe7a429bd6dfcc964,2018-01-19,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/8b4c1a9054f9eb2dc0354f0febe50d419fac03aa?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8281,,,,Viva Latino,42MDoTHJK5oNVKHLKyPQGf,Besame,7Ckhk1XW5NV2k4jpqtQNlz,Valentino,232146,0,71,0.342,0.767,0.705,0.0,0,0.25,-6.221,1,0.0521,94.013,4,0.52,4GAS1OgXh8D5pEA6s6eBNW,14232,"[""pop reggaeton"", ""reggaeton"", ""reggaeton flow""]",https://i.scdn.co/image/0e7949bfd527d1ee69c8a4ae3b97719af7415928,70,Besame,63,0lroVVwbkxTnTCrfdh6AxJ,https://i.scdn.co/image/61bf0f05ca64701f65e1a7f2cc317030f05f5f05,2017-05-31,day,2018-02-10T15:17:40Z,https://p.scdn.co/mp3-preview/00c7ab4fdbf82f02aae10637b9080a33e7161c45?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8282,,,,RapCaviar,6L6B4SfMu03hIyNseC50kt,God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,198960,1,100,0.0244,0.753,0.454,5.62e-05,7,0.498,-9.488,1,0.0963,77.17,4,0.344,3TVXtAsR1Inumwj472S9r4,16160224,"[""canadian pop"", ""hip hop"", ""pop"", ""pop rap"", ""rap""]",https://i.scdn.co/image/cb080366dc8af1fe4dc90c4b9959794794884c66,100,Scary Hours,93,1r0DOIO0iC0bGpMtWRFdde,https://i.scdn.co/image/6f3483e372bbb81cddb5fab16ebf50d2ac5009b9,2018-01-20,day,2018-02-10T15:08:26Z,https://p.scdn.co/mp3-preview/3784320bb46e570c7a6a52183fa4a9c40b3e71a5?cid=85c2941277484801b6e6103512a2e72c,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8283,,,,RapCaviar,6L6B4SfMu03hIyNseC50kt,Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,BlocBoy JB,181263,1,0,0.00104,0.922,0.581,5.86e-05,10,0.105,-7.495,1,0.27,140.022,4,0.595,4TEJudQY2pXxVHPE3gD2EU,8513,"[""dwn trap""]",https://i.scdn.co/image/bfb5276a03daa0a4dda7e6056a3493e3a7cb67f6,52,Look Alive (feat. Drake),0,7GGoJfKFOwDNuiLjjfzyCS,https://i.scdn.co/image/6b7a1cdbf9ebfd3ca696d597136b51fbf8d15471,2018-02-09,day,2018-02-10T15:08:26Z,https://p.scdn.co/mp3-preview/4c9c1f93e4b6032679d772a0a8c3c28cef5a42ae?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8284,,,,RapCaviar,6L6B4SfMu03hIyNseC50kt,Narcos,0wbnC9AUenxp613TYaJsGK,Migos,255378,1,88,0.0146,0.936,0.588,0.0,7,0.139,-6.948,0,0.136,124.987,4,0.238,6oMuImdp5ZcFhWP0ESe6mG,3887924,"[""pop"", ""rap"", ""trap music""]",https://i.scdn.co/image/29180f7f9c945e04de9b39cb5188f6a9171ae485,97,Culture II,95,7fd7SEK25VS3gJAUgSwL6y,https://i.scdn.co/image/79ef8fb6e772a47e3e045a747376dca7b900583e,2018-01-26,day,2018-02-10T15:08:26Z,https://p.scdn.co/mp3-preview/99b7cb298dc7500a0a92768f50785fbeea7b4101?cid=85c2941277484801b6e6103512a2e72c,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8285,,,,RapCaviar,6L6B4SfMu03hIyNseC50kt,PROUD,365wwIjijQdlRJEjUWTidq,2 Chainz,234666,1,30,0.738,0.781,0.81,0.0,10,0.144,-4.301,0,0.356,173.949,4,0.908,17lzZA2AlOHwCwFALHttmp,2254327,"[""dwn trap"", ""hip hop"", ""pop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap music""]",https://i.scdn.co/image/8a0f9090548262a85cceef38650642d3037fd1e0,88,The Play Don’t Care Who Makes It,30,5C3uZS83u9pXWFEpl47hWb,https://i.scdn.co/image/5296d1cac16b3d19e95726b3fd5b3aa52f2bfa0d,2018-02-08,day,2018-02-10T15:08:26Z,https://p.scdn.co/mp3-preview/f2957820e4ef89e83d46427feef38f5287407c07?cid=85c2941277484801b6e6103512a2e72c,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8286,,,,RapCaviar,6L6B4SfMu03hIyNseC50kt,Ric Flair Drip (& Metro Boomin),7sO5G9EABYOXQKNPNiE9NR,Offset,172800,1,95,0.149,0.88,0.428,5.07e-05,9,0.114,-8.28,1,0.206,100.007,4,0.333,4DdkRBBYG6Yk9Ka8tdJ9BW,114354,"[""rap"", ""trap music""]",https://i.scdn.co/image/97fb12066375d9cd3d71832eaee74932ce167223,89,Without Warning,92,0MV1yCXcNNQBfwApqAVkH0,https://i.scdn.co/image/8b75671c743b3200aa273cc25790660f7af9d320,2017-12-23,day,2018-02-10T15:08:26Z,https://p.scdn.co/mp3-preview/65db0cfbd7235bcc2cafe698c656853f845a9133?cid=85c2941277484801b6e6103512a2e72c,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8287,,,,RapCaviar,6L6B4SfMu03hIyNseC50kt,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,Jay Rock,229670,1,86,0.000874,0.563,0.717,0.0,1,0.183,-5.186,1,0.337,82.064,4,0.427,28ExwzUQsvgJooOI0X1mr3,197702,"[""dirty south rap"", ""gangster rap"", ""hip hop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap music"", ""underground hip hop""]",https://i.scdn.co/image/79ea7775ce7b94320a808664a59045a50e5ef7c9,77,"King's Dead (with Kendrick Lamar, Future & James Blake)",78,1NXM5lF9YB7a3f1e4R48oH,https://i.scdn.co/image/79ea7775ce7b94320a808664a59045a50e5ef7c9,2018-01-12,day,2018-02-10T15:08:26Z,https://p.scdn.co/mp3-preview/12e94322f6d0d0a5a1bf253658a63b33d312f21f?cid=85c2941277484801b6e6103512a2e72c,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8288,,,,RapCaviar,6L6B4SfMu03hIyNseC50kt,All The Stars (with SZA),66kQ7wr4d2LwwSjr7HXcyr,Kendrick Lamar,235540,1,91,0.0284,0.7,0.615,0.0133,8,0.0843,-5.387,1,0.0619,96.84,4,0.449,2YZyLoL8N0Wb9xBt1NhZWg,7484633,"[""hip hop"", ""rap"", ""west coast rap""]",https://i.scdn.co/image/106c76de27f7e556ebb43947aadd1228862d6cd7,96,All The Stars (with SZA),83,3mau89iBea8nCPw3I8kKAk,https://i.scdn.co/image/de7fada56c73b2977b854bc69a5f800aaf1bf33a,2018-01-04,day,2018-02-10T15:08:26Z,https://p.scdn.co/mp3-preview/8dcb661d331f877d82b3bfa9a4bab1162811f251?cid=85c2941277484801b6e6103512a2e72c,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8289,,,,RapCaviar,6L6B4SfMu03hIyNseC50kt,Stir Fry,2UVbBKQOdFAekPTRsnkzcf,Migos,190288,1,86,0.00299,0.815,0.816,0.0,2,0.159,-5.474,1,0.269,181.967,4,0.498,6oMuImdp5ZcFhWP0ESe6mG,3887924,"[""pop"", ""rap"", ""trap music""]",https://i.scdn.co/image/29180f7f9c945e04de9b39cb5188f6a9171ae485,97,Culture II,95,7fd7SEK25VS3gJAUgSwL6y,https://i.scdn.co/image/79ef8fb6e772a47e3e045a747376dca7b900583e,2018-01-26,day,2018-02-10T15:08:26Z,https://p.scdn.co/mp3-preview/16017b84c094324e193cac90419217deb8ee2945?cid=85c2941277484801b6e6103512a2e72c,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8290,,,,RapCaviar,6L6B4SfMu03hIyNseC50kt,Pick It Up (feat. A$AP Rocky),3ncgNpxLoBQ65ABk4djDyd,Famous Dex,191251,1,93,0.0149,0.921,0.467,0.000238,1,0.334,-8.443,1,0.119,135.995,4,0.287,0WOxhx4hikIsyF3CRPLC8W,413814,"[""drill"", ""dwn trap"", ""rap"", ""southern hip hop"", ""trap music"", ""underground hip hop""]",https://i.scdn.co/image/618c51bf2c8f0282deb1a71ef699293d83c01019,80,Pick It Up (feat. A$AP Rocky),84,4NaE34wj8KRWoxRmgbr915,https://i.scdn.co/image/022abcff17f31aa2f304b60e4035d44c32268dee,2017-10-20,day,2018-02-10T15:08:26Z,https://p.scdn.co/mp3-preview/6d6199fd979de1aef83c9b8b7056f7ec4adbb3c7?cid=85c2941277484801b6e6103512a2e72c,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
8291,,,,RapCaviar,6L6B4SfMu03hIyNseC50kt,Wanted You (feat. Lil Uzi Vert),790MhTXPFrYkrqCKvpg4t1,NAV,228080,1,87,0.168,0.793,0.718,0.0,9,0.241,-4.966,0,0.0547,146.885,4,0.649,7rkW85dBwwrJtlHRDkJDAC,514823,"[""dwn trap"", ""pop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap music""]",https://i.scdn.co/image/a15c2a96dce7888bdec3ea804db5af2ed353bee3,85,Wanted You (feat. Lil Uzi Vert),79,3ZpAmjvMEsr7rsiTUbSS0W,https://i.scdn.co/image/fc9ffc97cf2f712a176deee4806de33672722d82,2017-11-03,day,2018-02-10T15:08:26Z,https://p.scdn.co/mp3-preview/a9a536e45be514eb67a0f51ff99d1a27f343faab?cid=85c2941277484801b6e6103512a2e72c,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,false,2018-02-10 23:51:36 UTC,2018-02-10 23:51:36 UTC,24
